timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1741238297785,3359,16 Get Stock Prices Request,200,,User Thread Group 1-596,text,false,,369,344,456,456,http://localhost:8080/transaction/getStockPrices,3357,0,0
1741238295328,5816,15 Login Request,200,,User Thread Group 1-977,text,true,,551,261,455,455,http://localhost:8080/authentication/login,5816,0,0
1741238298068,3077,16 Get Stock Prices Request,200,,User Thread Group 1-404,text,false,,369,341,455,455,http://localhost:8080/transaction/getStockPrices,3077,0,0
1741238298066,3080,16 Get Stock Prices Request,200,,User Thread Group 1-670,text,false,,369,339,454,454,http://localhost:8080/transaction/getStockPrices,3079,0,0
1741238298033,3115,16 Get Stock Prices Request,200,,User Thread Group 1-572,text,false,,369,351,453,453,http://localhost:8080/transaction/getStockPrices,3115,0,0
1741238297982,3167,16 Get Stock Prices Request,200,,User Thread Group 1-431,text,false,,369,349,452,452,http://localhost:8080/transaction/getStockPrices,3166,0,0
1741238297995,3156,16 Get Stock Prices Request,200,,User Thread Group 1-480,text,false,,369,347,451,451,http://localhost:8080/transaction/getStockPrices,3156,0,0
1741238298077,3074,16 Get Stock Prices Request,200,,User Thread Group 1-489,text,false,,369,353,450,450,http://localhost:8080/transaction/getStockPrices,3074,0,0
1741238297692,3459,16 Get Stock Prices Request,200,,User Thread Group 1-660,text,false,,369,348,450,450,http://localhost:8080/transaction/getStockPrices,3459,0,0
1741238294864,6292,15 Login Request,200,,User Thread Group 1-919,text,true,,545,252,448,448,http://localhost:8080/authentication/login,6292,0,0
1741238298046,3113,16 Get Stock Prices Request,200,,User Thread Group 1-531,text,false,,369,340,448,448,http://localhost:8080/transaction/getStockPrices,3113,0,0
1741238291178,9983,15 Login Request,200,,User Thread Group 1-710,text,true,,539,246,447,447,http://localhost:8080/authentication/login,9983,0,0
1741238293513,7649,15 Login Request,200,,User Thread Group 1-805,text,true,,539,256,447,447,http://localhost:8080/authentication/login,7648,0,0
1741238295706,5456,15 Login Request,200,,User Thread Group 1-987,text,true,,537,260,447,447,http://localhost:8080/authentication/login,5456,0,0
1741238298258,2906,16 Get Stock Prices Request,200,,User Thread Group 1-560,text,false,,369,352,447,447,http://localhost:8080/transaction/getStockPrices,2906,0,0
1741238298009,3156,16 Get Stock Prices Request,200,,User Thread Group 1-546,text,false,,369,353,446,446,http://localhost:8080/transaction/getStockPrices,3156,0,0
1741238298008,3157,16 Get Stock Prices Request,200,,User Thread Group 1-708,text,false,,369,339,446,446,http://localhost:8080/transaction/getStockPrices,3157,0,0
1741238298013,3152,16 Get Stock Prices Request,200,,User Thread Group 1-638,text,false,,369,339,444,444,http://localhost:8080/transaction/getStockPrices,3152,0,0
1741238298311,2854,16 Get Stock Prices Request,200,,User Thread Group 1-728,text,false,,369,344,444,444,http://localhost:8080/transaction/getStockPrices,2854,0,0
1741238297971,3195,16 Get Stock Prices Request,200,,User Thread Group 1-294,text,false,,369,344,442,442,http://localhost:8080/transaction/getStockPrices,3195,0,0
1741238298312,2855,16 Get Stock Prices Request,200,,User Thread Group 1-556,text,false,,369,341,441,441,http://localhost:8080/transaction/getStockPrices,2855,0,0
1741238298322,2847,16 Get Stock Prices Request,200,,User Thread Group 1-699,text,false,,369,352,440,440,http://localhost:8080/transaction/getStockPrices,2847,0,0
1741238298069,3101,16 Get Stock Prices Request,200,,User Thread Group 1-644,text,false,,369,352,439,439,http://localhost:8080/transaction/getStockPrices,3101,0,0
1741238298331,2839,16 Get Stock Prices Request,200,,User Thread Group 1-696,text,false,,369,345,438,438,http://localhost:8080/transaction/getStockPrices,2839,0,0
1741238298377,2795,16 Get Stock Prices Request,200,,User Thread Group 1-577,text,false,,369,339,437,437,http://localhost:8080/transaction/getStockPrices,2795,0,0
1741238298420,2752,16 Get Stock Prices Request,200,,User Thread Group 1-438,text,false,,369,348,436,436,http://localhost:8080/transaction/getStockPrices,2752,0,0
1741238298082,3091,16 Get Stock Prices Request,200,,User Thread Group 1-674,text,false,,369,341,435,435,http://localhost:8080/transaction/getStockPrices,3091,0,0
1741238298270,2903,16 Get Stock Prices Request,200,,User Thread Group 1-693,text,false,,369,339,435,435,http://localhost:8080/transaction/getStockPrices,2900,0,0
